 # Cumulative accessible volume distribution as a function of probe diameter
 # 
 # d(probe)                Volume Fraction
 -0.125000000       1.00000000    
  0.125000000       1.00000000    
  0.375000000       1.00000000    
  0.625000000       1.00000000    
  0.875000000       1.00000000    
   1.12500000       1.00000000    
   1.37500000       1.00000000    
   1.62500000       1.00000000    
   1.87500000       1.00000000    
   2.12500000       1.00000000    
   2.37500000       1.00000000    
   2.62500000      0.997007251    
   2.87500000      0.996904016    
   3.12500000      0.994943261    
   3.37500000      0.992982447    
   3.62500000      0.989164114    
   3.87500000      0.983900905    
   4.12500000      0.976986587    
   4.37500000      0.969556272    
   4.62500000      0.965221882    
   4.87500000      0.958617151    
   5.12500000      0.953663588    
   5.37500000      0.949122787    
   5.62500000      0.943653226    
   5.87500000      0.938596487    
   6.12500000      0.934158921    
   6.37500000      0.930030942    
   6.62500000      0.926831782    
   6.87500000      0.921775043    
   7.12500000      0.917750239    
   7.37500000      0.914654255    
   7.62500000      0.908875108    
   7.87500000      0.903508782    
   8.12500000      0.898761630    
   8.37500000      0.894943237    
   8.62500000      0.888854504    
   8.87500000      0.882043362    
   9.12500000      0.876470566    
   9.37500000      0.869969070    
   9.62500000      0.865221858    
   9.87500000      0.860371530    
   10.1250000      0.855005145    
   10.3750000      0.848916411    
   10.6250000      0.843137264    
   10.8750000      0.838699698    
   11.1250000      0.832817316    
   11.3750000      0.826625407    
   11.6250000      0.571104228    
   11.8750000      0.566150665    
   12.1250000      0.560887516    
   12.3750000      0.555830777    
   12.6250000      0.551599562    
   12.8750000      0.546955645    
   13.1250000      0.544066072    
   13.3750000      0.541486084    
   13.6250000      0.537874103    
   13.8750000      0.533746123    
   14.1250000      0.531062961    
   14.3750000      0.526934981    
   14.6250000      0.517750263    
   14.8750000      0.138596490    
   15.1250000       0.00000000    
   15.3750000       0.00000000    
   15.6250000       0.00000000    
   15.8750000       0.00000000    
   16.1250000       0.00000000    
   16.3750000       0.00000000    
   16.6250000       0.00000000    
   16.8750000       0.00000000    
   17.1250000       0.00000000    
   17.3750000       0.00000000    
   17.6250000       0.00000000    
   17.8750000       0.00000000    
   18.1250000       0.00000000    
   18.3750000       0.00000000    
   18.6250000       0.00000000    
   18.8750000       0.00000000    
   19.1250000       0.00000000    
   19.3750000       0.00000000    
   19.6250000       0.00000000    
