 # Cumulative accessible volume distribution as a function of probe diameter
 # 
 # d(probe)                Volume Fraction
  -6.25000000E-02   1.00000000    
   6.25000000E-02   1.00000000    
  0.187500000       1.00000000    
  0.312500000       1.00000000    
  0.437500000       1.00000000    
  0.562500000       1.00000000    
  0.687500000       1.00000000    
  0.812500000       1.00000000    
  0.937500000       1.00000000    
   1.06250000       1.00000000    
   1.18750000       1.00000000    
   1.31250000       1.00000000    
   1.43750000       1.00000000    
   1.56250000       1.00000000    
   1.68750000       1.00000000    
   1.81250000       1.00000000    
   1.93750000       1.00000000    
   2.06250000       1.00000000    
   2.18750000       1.00000000    
   2.31250000       1.00000000    
   2.43750000       1.00000000    
   2.56250000       1.00000000    
   2.68750000       1.00000000    
   2.81250000       1.00000000    
   2.93750000       1.00000000    
   3.06250000       1.00000000    
   3.18750000      0.999684334    
   3.31250000      0.997158766    
   3.43750000      0.994107127    
   3.56250000      0.992423475    
   3.68750000      0.991055429    
   3.81250000      0.987793326    
   3.93750000      0.985478282    
   4.06250000      0.984215498    
   4.18750000      0.981795251    
   4.31250000      0.979901075    
   4.43750000      0.977375567    
   4.56250000      0.974744797    
   4.68750000      0.972008824    
   4.81250000      0.969693780    
   4.93750000      0.967589200    
   5.06250000      0.965484560    
   5.18750000      0.962853849    
   5.31250000      0.960117877    
   5.43750000      0.957381904    
   5.56250000      0.953593612    
   5.68750000      0.952751756    
   5.81250000      0.950857639    
   5.93750000      0.948437333    
   6.06250000      0.944438577    
   6.18750000      0.940860808    
   6.31250000      0.929180264    
   6.43750000      0.920551419    
   6.56250000      0.914237618    
   6.68750000      0.901399553    
   6.81250000      0.897716522    
   6.93750000      0.896664202    
   7.06250000      0.895506680    
   7.18750000      0.894770086    
   7.31250000      0.893717766    
   7.43750000      0.891297460    
   7.56250000      0.890666127    
   7.68750000      0.890034735    
   7.81250000      0.889298141    
   7.93750000      0.887614429    
   8.06250000      0.886772573    
   8.18750000      0.884878457    
   8.31250000      0.883300006    
   8.43750000      0.882037222    
   8.56250000      0.881195426    
   8.68750000      0.880248368    
   8.81250000      0.879090786    
   8.93750000      0.877722800    
   9.06250000      0.876565278    
   9.18750000      0.876039147    
   9.31250000      0.873303175    
   9.43750000      0.872461319    
   9.56250000      0.871408999    
   9.68750000      0.869514883    
   9.81250000      0.868357360    
   9.93750000      0.866357982    
   10.0625000      0.864779532    
   10.1875000      0.862148821    
   10.3125000      0.860780835    
   10.4375000      0.858570993    
   10.5625000      0.856676817    
   10.6875000      0.854782701    
   10.8125000      0.852362394    
   10.9375000      0.848995030    
   11.0625000      0.846679986    
   11.1875000      0.843417883    
   11.3125000      0.839629591    
   11.4375000      0.836788356    
   11.5625000      0.834157646    
   11.6875000      0.831105947    
   11.8125000      0.828790903    
   11.9375000      0.825844467    
   12.0625000      0.823213696    
   12.1875000      0.819951594    
   12.3125000      0.817215621    
   12.4375000      0.813953459    
   12.5625000      0.810691357    
   12.6875000      0.807850182    
   12.8125000      0.805429876    
   12.9375000      0.801010191    
   13.0625000      0.798063755    
   13.1875000      0.793749332    
   13.3125000      0.788698316    
   13.4375000      0.784173429    
   13.5625000      0.779859006    
   13.6875000      0.776386380    
   13.8125000      0.771966755    
   13.9375000      0.768599391    
   14.0625000      0.763653576    
   14.1875000      0.761233270    
   14.3125000      0.758286834    
   14.4375000      0.753551483    
   14.5625000      0.750815511    
   14.6875000      0.746501088    
   14.8125000      0.743765116    
   14.9375000      0.740397751    
   15.0625000      0.735978127    
   15.1875000      0.732821226    
   15.3125000      0.731768906    
   15.4375000      0.727875412    
   15.5625000      0.724508047    
   15.6875000      0.720088422    
   15.8125000      0.717983782    
   15.9375000      0.714195490    
   16.0625000      0.711038649    
   16.1875000      0.708934009    
   16.3125000      0.706408501    
   16.4375000      0.704514384    
   16.5625000      0.701778412    
   16.6875000      0.699147642    
   16.8125000      0.695780277    
   16.9375000      0.693991363    
   17.0625000      0.690939724    
   17.1875000      0.687361896    
   17.3125000      0.685257316    
   17.4375000      0.682416081    
   17.5625000      0.680101037    
   17.6875000      0.677680731    
   17.8125000      0.676102281    
   17.9375000      0.674418628    
   18.0625000      0.671261728    
   18.1875000      0.668210030    
   18.3125000      0.665579319    
   18.4375000      0.663369477    
   18.5625000      0.661159635    
   18.6875000      0.659686387    
   18.8125000      0.657581806    
   18.9375000      0.655687690    
   19.0625000      0.654214442    
   19.1875000      0.651899397    
   19.3125000      0.651057541    
   19.4375000      0.648952961    
   19.5625000      0.646848381    
   19.6875000      0.645901322    
   19.8125000      0.644112408    
   19.9375000      0.642954886    
   20.0625000      0.641376436    
   20.1875000      0.640008390    
   20.3125000      0.637482882    
   20.4375000      0.636114895    
   20.5625000      0.635378301    
   20.6875000      0.633694649    
   20.8125000      0.632326663    
   20.9375000      0.631169081    
   21.0625000      0.629801095    
   21.1875000      0.628433108    
   21.3125000      0.626433730    
   21.4375000      0.624960542    
   21.5625000      0.623908222    
   21.6875000      0.622119308    
   21.8125000      0.621382713    
   21.9375000      0.620330393    
   22.0625000      0.619593799    
   22.1875000      0.618015349    
   22.3125000      0.616015971    
   22.4375000      0.614121854    
   22.5625000      0.613279998    
   22.6875000      0.611175418    
   22.8125000      0.610228360    
   22.9375000      0.609281301    
   23.0625000      0.606966197    
   23.1875000      0.605598211    
   23.3125000      0.604966879    
   23.4375000      0.603704095    
   23.5625000      0.601915181    
   23.6875000      0.600652397    
   23.8125000      0.599810600    
   23.9375000      0.597811222    
   24.0625000      0.597390294    
   24.1875000      0.596127510    
   24.3125000      0.594864786    
   24.4375000      0.593181074    
   24.5625000      0.590339899    
   24.6875000      0.589603305    
   24.8125000      0.587288201    
   24.9375000      0.584447026    
   25.0625000      0.582342446    
   25.1875000      0.578343689    
   25.3125000      0.578238428    
   25.4375000      0.501420617    
   25.5625000      0.404188156    
   25.6875000      0.307692319    
   25.8125000      0.307060927    
   25.9375000      0.306745231    
   26.0625000      0.306534767    
   26.1875000      0.306219101    
   26.3125000      0.305798173    
   26.4375000      0.305166781    
   26.5625000      0.304430187    
   26.6875000      0.304009259    
   26.8125000      0.303588331    
   26.9375000      0.303272665    
